,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
36061027900,4211,11069,4924,6145,9356,8936,1059,33.9,34.3,3313,17.9,1471,18.0,1481,12.3,1013,14.9,24.4,60.6,65.5,37.4,0.0,0.0,3924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
36061028100,1419,3190,1612,1578,2630,2626,573,40.9,53.9,1437,14.2,356,31.8,795,36.8,920,5.2,3.2,91.6,68.6,40.7,0.0,0.0,1354,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061028300,3262,7720,3745,3975,6591,6177,1091,38.8,38.4,2662,28.9,1582,27.0,1476,14.5,796,12.3,11.9,75.8,68.9,46.4,0.0,0.0,3140,0.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061028500,2830,7778,3647,4131,6449,6121,901,33.2,31.7,2140,20.4,1100,18.4,993,10.8,580,28.1,16.1,55.8,76.1,42.4,0.0,0.0,2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061028700,1751,4135,2084,2051,3496,3322,329,35.9,26.8,957,24.9,762,23.3,712,18.3,560,26.7,14.7,58.6,74.5,41.6,0.0,0.0,1604,2.0,32.0,0.0,1.0,0.0,12.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0
36061029100,4024,12337,5801,6536,9577,8743,1273,33.1,28.4,2871,19.8,1553,16.0,1257,2.4,192,28.9,16.9,54.2,66.3,45.0,0.0,0.0,3930,2.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36061029300,3067,9381,4310,5071,7468,7237,891,31.9,33.4,2598,22.9,1446,12.7,804,4.9,311,31.3,22.0,46.8,63.6,42.9,0.0,21756.0,2899,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
36061029500,3544,8164,4059,4105,7143,6742,960,38.5,28.3,2050,19.1,1218,23.0,1466,25.1,1604,14.7,5.4,79.8,65.3,42.0,0.0,39529.0,3323,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36061029700,0,48,24,24,48,48,0,0.0,0.0,0,50.0,24,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
36061029900,1552,4581,2131,2450,3495,3256,741,39.5,26.8,983,21.1,638,13.6,410,1.4,42,37.6,23.4,39.0,76.8,46.9,0.0,0.0,1464,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
36061030300,1869,4670,2390,2280,3603,3516,346,36.2,37.0,1371,17.5,589,24.3,817,19.9,667,32.6,11.5,55.9,69.9,41.4,0.0,0.0,1807,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36061030700,1911,3495,1874,1621,2836,2828,514,43.1,46.8,1384,20.0,546,21.9,597,41.0,1118,5.3,8.6,86.1,70.8,44.6,0.0,0.0,1785,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
36061030900,3582,9398,4253,5145,7097,6811,964,33.8,26.8,2002,20.5,1317,17.8,1143,6.0,382,30.4,12.1,57.5,60.0,38.7,38.7,0.0,3467,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061031100,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0
36061031703,4474,8875,4467,4408,6501,6378,549,34.1,55.1,3616,6.9,423,46.6,2859,41.2,2528,4.3,0.5,95.2,45.1,23.6,0.0,116711.0,3957,0.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0
36061031704,3926,6887,3379,3508,5518,5518,542,37.8,57.1,3231,11.6,620,40.1,2135,45.1,2403,3.8,2.3,94.0,60.3,33.5,33.5,0.0,3260,0.0,151.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0
36061031900,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,61.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
36081000100,4036,6403,3322,3081,5645,5546,334,33.0,46.5,2636,14.3,765,36.7,1968,40.8,2191,11.4,4.7,83.8,78.5,30.7,0.0,0.0,3330,1.0,45.0,7.0,0.0,1.0,59.0,9.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,20.0,1.0,1.0,0.0,0.0,7.0,2.0,16.0,0.0
36081000200,1009,3364,1699,1665,2712,2515,264,36.2,48.4,1357,27.1,601,16.1,357,5.2,115,14.2,9.0,76.8,54.6,41.3,41.3,0.0,968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36081000400,1350,4559,2146,2413,3507,3248,419,33.8,38.2,1409,19.6,586,12.5,374,5.8,174,13.3,22.8,63.9,74.5,48.4,0.0,26606.0,1224,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081000600,1183,3807,1793,2014,2647,2491,257,32.0,46.3,1319,19.0,420,13.2,291,4.6,101,14.7,9.6,75.7,64.9,48.0,0.0,0.0,1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081000700,3194,5815,3134,2681,4932,4900,434,36.7,42.3,2124,12.5,595,42.0,2005,30.2,1442,6.1,3.2,90.7,74.6,30.4,30.4,67074.0,2953,3.0,9.0,33.0,1.0,2.0,52.0,2.0,12.0,5.0,0.0,0.0,5.0,5.0,8.0,0.0,1.0,4.0,36.0,5.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,22.0,32.0,1.0,12.0,0.0,0.0,4.0,7.0,4.0,0.0
36081000800,1014,3543,1776,1767,2723,2614,320,34.1,52.1,1480,24.2,576,16.5,392,8.5,202,17.6,8.1,74.3,56.7,46.8,0.0,32903.0,934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081001000,1009,3884,2071,1813,2901,2671,291,33.3,45.9,1445,26.5,598,16.1,364,3.3,75,12.4,6.7,80.9,56.0,46.3,0.0,0.0,952,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36081001200,1460,4998,2555,2443,3802,3672,503,36.7,59.2,2300,24.9,844,15.6,527,7.9,268,12.1,8.5,79.4,50.6,50.0,0.0,0.0,1429,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
36081001400,1221,3781,1951,1830,3063,2921,391,38.8,39.6,1241,27.0,661,7.0,172,8.5,207,7.3,9.0,83.7,56.6,46.7,46.7,0.0,1074,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36081001600,875,3244,1501,1743,2518,2384,281,34.8,40.9,1092,23.9,502,13.9,292,7.8,165,22.1,9.7,68.2,57.1,43.5,0.0,27963.0,808,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36081001800,943,3443,1742,1701,2604,2419,322,38.3,43.1,1209,24.7,533,17.1,370,4.8,104,19.1,6.5,74.4,63.5,48.8,0.0,0.0,926,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
36081001900,1011,1655,853,802,1486,1460,85,34.4,47.8,722,13.3,175,32.7,430,38.4,506,7.6,2.7,89.7,83.1,28.9,0.0,0.0,877,3.0,2.0,28.0,1.0,2.0,39.0,1.0,3.0,0.0,1.0,12.0,6.0,4.0,11.0,0.0,0.0,0.0,16.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,56.0,0.0,2.0,0.0,0.0,16.0,8.0,0.0,0.0
36081002000,538,1950,890,1060,1479,1415,184,35.9,54.1,847,15.7,207,21.3,281,7.8,103,13.6,6.9,79.5,63.1,46.8,0.0,0.0,516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
36081002200,759,2178,1069,1109,1675,1613,243,37.8,36.1,649,32.4,462,13.1,187,4.1,59,13.4,2.0,84.5,59.8,44.8,0.0,0.0,712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36081002400,710,2278,1181,1097,1807,1758,208,36.4,49.6,947,27.6,453,17.0,278,6.2,101,15.3,10.3,74.4,62.0,48.7,48.7,34153.0,637,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081002500,3275,6392,2712,3680,5248,4701,998,41.3,18.4,980,22.7,990,4.9,212,1.8,79,48.2,15.6,36.2,79.6,42.1,0.0,21070.0,3143,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081002600,699,2467,1237,1230,1808,1685,204,33.3,50.7,983,31.9,492,16.5,255,8.0,124,11.7,12.0,76.2,44.5,40.4,0.0,0.0,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081002800,1011,2971,1505,1466,2271,2137,215,32.7,47.0,1119,24.5,485,10.5,208,4.4,87,16.6,10.8,72.6,55.5,43.9,0.0,37973.0,951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081003000,463,1587,779,808,1137,1093,282,34.7,50.3,616,24.0,249,17.5,182,6.4,66,21.9,18.9,59.2,46.5,39.8,0.0,0.0,452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081003100,536,1058,541,517,900,836,47,36.7,43.8,415,18.1,136,17.4,131,11.1,83,18.5,3.9,77.6,74.2,33.3,0.0,0.0,448,0.0,0.0,4.0,0.0,2.0,6.0,0.0,1.0,2.0,0.0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0
36081003200,494,1613,818,795,1218,1165,75,32.1,46.6,590,19.3,187,21.1,205,3.9,38,14.4,5.3,80.2,55.6,43.3,0.0,31212.0,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081003300,1219,2806,1504,1302,2402,2335,167,32.3,32.9,814,16.2,342,32.6,688,13.4,282,22.9,9.8,67.4,69.7,32.4,0.0,0.0,1103,1.0,2.0,19.0,0.0,3.0,12.0,8.0,3.0,2.0,1.0,13.0,2.0,4.0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,19.0,13.0,0.0,7.0,0.0,0.0,14.0,4.0,6.0,0.0
36081003400,688,2389,1144,1245,1789,1690,201,32.0,46.9,921,29.7,454,10.5,160,6.6,101,14.1,3.3,82.6,47.7,44.9,0.0,0.0,640,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081003600,1110,3724,1810,1914,2725,2607,294,32.7,51.5,1491,25.7,593,20.6,475,9.7,224,11.7,4.8,83.5,45.7,45.5,0.0,36004.0,936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081003700,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36081003800,797,2521,1160,1361,1828,1697,222,31.7,38.6,755,28.2,437,15.1,234,7.4,115,22.1,9.0,69.0,43.4,46.9,0.0,0.0,740,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081003900,523,1646,887,759,1354,1183,152,34.8,37.8,536,17.1,183,24.6,264,3.9,42,36.5,19.2,44.3,62.7,41.5,0.0,0.0,463,0.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081004001,732,2228,1099,1129,1760,1663,177,35.0,47.9,901,19.7,305,17.7,274,8.5,131,13.1,10.8,76.1,53.8,48.0,0.0,34844.0,680,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081004002,406,1551,809,742,1199,1099,124,34.1,54.7,691,21.9,217,12.3,122,3.9,39,24.7,5.8,69.5,50.3,47.7,0.0,28241.0,377,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081004200,1268,4801,2368,2433,3414,3179,277,31.8,47.0,1697,21.0,587,12.4,347,2.7,75,25.0,9.7,65.3,57.0,43.3,0.0,25760.0,1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081004300,1115,2418,1134,1284,1774,1620,254,32.4,16.5,319,25.4,358,5.9,84,3.7,52,41.9,12.7,45.4,73.8,44.5,0.0,0.0,1040,2.0,2.0,3.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
36081004401,1002,3716,1837,1879,2930,2721,385,32.8,53.3,1607,18.8,456,13.8,335,5.0,122,23.2,13.0,63.8,44.0,40.8,0.0,0.0,954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081004500,1577,3533,1465,2068,3007,2951,824,49.6,40.7,1261,16.8,472,29.3,820,23.5,659,8.4,4.1,87.5,67.2,40.1,0.0,0.0,1550,0.0,8.0,1.0,0.0,1.0,18.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
36081004700,1838,4011,1891,2120,3124,2852,573,33.4,36.7,1164,20.0,542,20.9,565,7.0,190,25.9,17.3,56.8,74.7,42.0,0.0,0.0,1700,0.0,11.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
36081005000,18,37,37,0,37,37,0,45.9,21.6,8,0.0,0,0.0,0,62.2,23,0.0,0.0,100.0,48.6,46.8,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081005100,775,2194,1064,1130,1748,1683,115,32.5,41.2,765,16.1,242,29.2,439,10.9,163,28.8,12.8,58.4,65.4,33.8,0.0,27483.0,707,1.0,0.0,7.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081005200,768,2746,1411,1335,2128,1984,204,30.2,45.0,991,21.3,368,14.6,252,7.8,135,15.1,16.6,68.3,56.5,50.3,0.0,26021.0,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081005300,2537,4043,2051,1992,3656,3591,551,36.9,39.4,1465,24.2,821,31.5,1070,22.7,770,13.4,4.5,82.1,81.8,33.8,0.0,0.0,2165,0.0,0.0,12.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
36081005400,1799,5630,2706,2924,4380,4139,572,38.0,49.6,2308,24.6,945,17.0,651,8.6,328,23.0,6.5,70.5,49.6,46.2,0.0,34196.0,1645,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
